cue,patterns (|),feelings (|),needs (|),example
inefficacy-generalization-we-try-matter,"nothing we try .* matter|nothing we try .* ever .* matter|nothing .* matter ever|nothing we try.*, it (?:doesn'?t|won't) (?:matter)|whatever we try.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we try .* matter|never we try .* at all .* matter|never .* matter at all|never we try.*, it (?:doesn'?t|won't) (?:matter)|no matter what we try .* matter|no matter what we try.*, it (?:doesn'?t|won't) (?:matter)|whatever we try .* matter|whatever we try.*, it (?:doesn'?t|won't) (?:matter)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We try and it didn't matter, even after multiple attempts."
inefficacy-generalization-we-try-improve,"nothing we try .* improve|nothing we try .* ever .* improve|nothing .* improve ever|nothing we try.*, it (?:doesn'?t|won't) (?:improve)|whatever we try.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we try .* improve|never we try .* at all .* improve|never .* improve at all|never we try.*, it (?:doesn'?t|won't) (?:improve)|no matter what we try .* improve|no matter what we try.*, it (?:doesn'?t|won't) (?:improve)|whatever we try .* improve|whatever we try.*, it (?:doesn'?t|won't) (?:improve)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We try and it didn't improve, even after multiple attempts."
inefficacy-generalization-we-try-get better,"nothing we try .* get better|nothing we try .* ever .* get better|nothing .* get better ever|nothing we try.*, it (?:doesn'?t|won't) (?:get|better)|whatever we try.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we try .* get better|never we try .* at all .* get better|never .* get better at all|never we try.*, it (?:doesn'?t|won't) (?:get|better)|no matter what we try .* get better|no matter what we try.*, it (?:doesn'?t|won't) (?:get|better)|whatever we try .* get better|whatever we try.*, it (?:doesn'?t|won't) (?:get|better)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We try and it didn't get better, even after multiple attempts."
inefficacy-generalization-we-tried-work,"nothing we tried .* work|nothing we tried .* ever .* work|nothing .* work ever|nothing we tried.*, it (?:doesn'?t|won't) (?:work)|whatever we tried.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we tried .* work|never we tried .* at all .* work|never .* work at all|never we tried.*, it (?:doesn'?t|won't) (?:work)|no matter what we tried .* work|no matter what we tried.*, it (?:doesn'?t|won't) (?:work)|whatever we tried .* work|whatever we tried.*, it (?:doesn'?t|won't) (?:work)",helpless|powerless|thwarted|frustrated,accomplishment|competence|contribution|growth,"We tried and it didn't work, even after multiple attempts."
inefficacy-generalization-we-tried-help,"nothing we tried .* help|nothing we tried .* ever .* help|nothing .* help ever|nothing we tried.*, it (?:doesn'?t|won't) (?:help)|whatever we tried.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we tried .* help|never we tried .* at all .* help|never .* help at all|never we tried.*, it (?:doesn'?t|won't) (?:help)|no matter what we tried .* help|no matter what we tried.*, it (?:doesn'?t|won't) (?:help)|whatever we tried .* help|whatever we tried.*, it (?:doesn'?t|won't) (?:help)",helpless|powerless|thwarted|frustrated,support|clarity|learning|to-be-heard,"We tried and it didn't help, even after multiple attempts."
inefficacy-generalization-we-tried-change,"nothing we tried .* change|nothing we tried .* ever .* change|nothing .* change ever|nothing we tried.*, it (?:doesn'?t|won't) (?:change)|whatever we tried.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we tried .* change|never we tried .* at all .* change|never .* change at all|never we tried.*, it (?:doesn'?t|won't) (?:change)|no matter what we tried .* change|no matter what we tried.*, it (?:doesn'?t|won't) (?:change)|whatever we tried .* change|whatever we tried.*, it (?:doesn'?t|won't) (?:change)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We tried and it didn't change, even after multiple attempts."
inefficacy-generalization-we-tried-matter,"nothing we tried .* matter|nothing we tried .* ever .* matter|nothing .* matter ever|nothing we tried.*, it (?:doesn'?t|won't) (?:matter)|whatever we tried.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we tried .* matter|never we tried .* at all .* matter|never .* matter at all|never we tried.*, it (?:doesn'?t|won't) (?:matter)|no matter what we tried .* matter|no matter what we tried.*, it (?:doesn'?t|won't) (?:matter)|whatever we tried .* matter|whatever we tried.*, it (?:doesn'?t|won't) (?:matter)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We tried and it didn't matter, even after multiple attempts."
inefficacy-generalization-we-tried-improve,"nothing we tried .* improve|nothing we tried .* ever .* improve|nothing .* improve ever|nothing we tried.*, it (?:doesn'?t|won't) (?:improve)|whatever we tried.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we tried .* improve|never we tried .* at all .* improve|never .* improve at all|never we tried.*, it (?:doesn'?t|won't) (?:improve)|no matter what we tried .* improve|no matter what we tried.*, it (?:doesn'?t|won't) (?:improve)|whatever we tried .* improve|whatever we tried.*, it (?:doesn'?t|won't) (?:improve)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We tried and it didn't improve, even after multiple attempts."
inefficacy-generalization-we-tried-get better,"nothing we tried .* get better|nothing we tried .* ever .* get better|nothing .* get better ever|nothing we tried.*, it (?:doesn'?t|won't) (?:get|better)|whatever we tried.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we tried .* get better|never we tried .* at all .* get better|never .* get better at all|never we tried.*, it (?:doesn'?t|won't) (?:get|better)|no matter what we tried .* get better|no matter what we tried.*, it (?:doesn'?t|won't) (?:get|better)|whatever we tried .* get better|whatever we tried.*, it (?:doesn'?t|won't) (?:get|better)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We tried and it didn't get better, even after multiple attempts."
inefficacy-generalization-we-say-work,"nothing we say .* work|nothing we say .* ever .* work|nothing .* work ever|nothing we say.*, it (?:doesn'?t|won't) (?:work)|whatever we say.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we say .* work|never we say .* at all .* work|never .* work at all|never we say.*, it (?:doesn'?t|won't) (?:work)|no matter what we say .* work|no matter what we say.*, it (?:doesn'?t|won't) (?:work)|whatever we say .* work|whatever we say.*, it (?:doesn'?t|won't) (?:work)",helpless|powerless|thwarted|frustrated,accomplishment|competence|contribution|growth,"We say and it didn't work, even after multiple attempts."
inefficacy-generalization-we-say-help,"nothing we say .* help|nothing we say .* ever .* help|nothing .* help ever|nothing we say.*, it (?:doesn'?t|won't) (?:help)|whatever we say.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we say .* help|never we say .* at all .* help|never .* help at all|never we say.*, it (?:doesn'?t|won't) (?:help)|no matter what we say .* help|no matter what we say.*, it (?:doesn'?t|won't) (?:help)|whatever we say .* help|whatever we say.*, it (?:doesn'?t|won't) (?:help)",helpless|powerless|thwarted|frustrated,support|clarity|learning|to-be-heard,"We say and it didn't help, even after multiple attempts."
inefficacy-generalization-we-say-change,"nothing we say .* change|nothing we say .* ever .* change|nothing .* change ever|nothing we say.*, it (?:doesn'?t|won't) (?:change)|whatever we say.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we say .* change|never we say .* at all .* change|never .* change at all|never we say.*, it (?:doesn'?t|won't) (?:change)|no matter what we say .* change|no matter what we say.*, it (?:doesn'?t|won't) (?:change)|whatever we say .* change|whatever we say.*, it (?:doesn'?t|won't) (?:change)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We say and it didn't change, even after multiple attempts."
inefficacy-generalization-we-say-matter,"nothing we say .* matter|nothing we say .* ever .* matter|nothing .* matter ever|nothing we say.*, it (?:doesn'?t|won't) (?:matter)|whatever we say.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we say .* matter|never we say .* at all .* matter|never .* matter at all|never we say.*, it (?:doesn'?t|won't) (?:matter)|no matter what we say .* matter|no matter what we say.*, it (?:doesn'?t|won't) (?:matter)|whatever we say .* matter|whatever we say.*, it (?:doesn'?t|won't) (?:matter)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We say and it didn't matter, even after multiple attempts."
inefficacy-generalization-we-say-improve,"nothing we say .* improve|nothing we say .* ever .* improve|nothing .* improve ever|nothing we say.*, it (?:doesn'?t|won't) (?:improve)|whatever we say.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we say .* improve|never we say .* at all .* improve|never .* improve at all|never we say.*, it (?:doesn'?t|won't) (?:improve)|no matter what we say .* improve|no matter what we say.*, it (?:doesn'?t|won't) (?:improve)|whatever we say .* improve|whatever we say.*, it (?:doesn'?t|won't) (?:improve)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We say and it didn't improve, even after multiple attempts."
inefficacy-generalization-we-say-get better,"nothing we say .* get better|nothing we say .* ever .* get better|nothing .* get better ever|nothing we say.*, it (?:doesn'?t|won't) (?:get|better)|whatever we say.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we say .* get better|never we say .* at all .* get better|never .* get better at all|never we say.*, it (?:doesn'?t|won't) (?:get|better)|no matter what we say .* get better|no matter what we say.*, it (?:doesn'?t|won't) (?:get|better)|whatever we say .* get better|whatever we say.*, it (?:doesn'?t|won't) (?:get|better)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We say and it didn't get better, even after multiple attempts."
inefficacy-generalization-we-said-work,"nothing we said .* work|nothing we said .* ever .* work|nothing .* work ever|nothing we said.*, it (?:doesn'?t|won't) (?:work)|whatever we said.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we said .* work|never we said .* at all .* work|never .* work at all|never we said.*, it (?:doesn'?t|won't) (?:work)|no matter what we said .* work|no matter what we said.*, it (?:doesn'?t|won't) (?:work)|whatever we said .* work|whatever we said.*, it (?:doesn'?t|won't) (?:work)",helpless|powerless|thwarted|frustrated,accomplishment|competence|contribution|growth,"We said and it didn't work, even after multiple attempts."
inefficacy-generalization-we-said-help,"nothing we said .* help|nothing we said .* ever .* help|nothing .* help ever|nothing we said.*, it (?:doesn'?t|won't) (?:help)|whatever we said.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we said .* help|never we said .* at all .* help|never .* help at all|never we said.*, it (?:doesn'?t|won't) (?:help)|no matter what we said .* help|no matter what we said.*, it (?:doesn'?t|won't) (?:help)|whatever we said .* help|whatever we said.*, it (?:doesn'?t|won't) (?:help)",helpless|powerless|thwarted|frustrated,support|clarity|learning|to-be-heard,"We said and it didn't help, even after multiple attempts."
inefficacy-generalization-we-said-change,"nothing we said .* change|nothing we said .* ever .* change|nothing .* change ever|nothing we said.*, it (?:doesn'?t|won't) (?:change)|whatever we said.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we said .* change|never we said .* at all .* change|never .* change at all|never we said.*, it (?:doesn'?t|won't) (?:change)|no matter what we said .* change|no matter what we said.*, it (?:doesn'?t|won't) (?:change)|whatever we said .* change|whatever we said.*, it (?:doesn'?t|won't) (?:change)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We said and it didn't change, even after multiple attempts."
inefficacy-generalization-we-said-matter,"nothing we said .* matter|nothing we said .* ever .* matter|nothing .* matter ever|nothing we said.*, it (?:doesn'?t|won't) (?:matter)|whatever we said.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we said .* matter|never we said .* at all .* matter|never .* matter at all|never we said.*, it (?:doesn'?t|won't) (?:matter)|no matter what we said .* matter|no matter what we said.*, it (?:doesn'?t|won't) (?:matter)|whatever we said .* matter|whatever we said.*, it (?:doesn'?t|won't) (?:matter)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We said and it didn't matter, even after multiple attempts."
inefficacy-generalization-we-said-improve,"nothing we said .* improve|nothing we said .* ever .* improve|nothing .* improve ever|nothing we said.*, it (?:doesn'?t|won't) (?:improve)|whatever we said.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we said .* improve|never we said .* at all .* improve|never .* improve at all|never we said.*, it (?:doesn'?t|won't) (?:improve)|no matter what we said .* improve|no matter what we said.*, it (?:doesn'?t|won't) (?:improve)|whatever we said .* improve|whatever we said.*, it (?:doesn'?t|won't) (?:improve)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We said and it didn't improve, even after multiple attempts."
inefficacy-generalization-we-said-get better,"nothing we said .* get better|nothing we said .* ever .* get better|nothing .* get better ever|nothing we said.*, it (?:doesn'?t|won't) (?:get|better)|whatever we said.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we said .* get better|never we said .* at all .* get better|never .* get better at all|never we said.*, it (?:doesn'?t|won't) (?:get|better)|no matter what we said .* get better|no matter what we said.*, it (?:doesn'?t|won't) (?:get|better)|whatever we said .* get better|whatever we said.*, it (?:doesn'?t|won't) (?:get|better)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We said and it didn't get better, even after multiple attempts."
inefficacy-generalization-we-change-work,"nothing we change .* work|nothing we change .* ever .* work|nothing .* work ever|nothing we change.*, it (?:doesn'?t|won't) (?:work)|whatever we change.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we change .* work|never we change .* at all .* work|never .* work at all|never we change.*, it (?:doesn'?t|won't) (?:work)|no matter what we change .* work|no matter what we change.*, it (?:doesn'?t|won't) (?:work)|whatever we change .* work|whatever we change.*, it (?:doesn'?t|won't) (?:work)",helpless|powerless|thwarted|frustrated,accomplishment|competence|contribution|growth,"We change and it didn't work, even after multiple attempts."
inefficacy-generalization-we-change-help,"nothing we change .* help|nothing we change .* ever .* help|nothing .* help ever|nothing we change.*, it (?:doesn'?t|won't) (?:help)|whatever we change.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we change .* help|never we change .* at all .* help|never .* help at all|never we change.*, it (?:doesn'?t|won't) (?:help)|no matter what we change .* help|no matter what we change.*, it (?:doesn'?t|won't) (?:help)|whatever we change .* help|whatever we change.*, it (?:doesn'?t|won't) (?:help)",helpless|powerless|thwarted|frustrated,support|clarity|learning|to-be-heard,"We change and it didn't help, even after multiple attempts."
inefficacy-generalization-we-change-change,"nothing we change .* change|nothing we change .* ever .* change|nothing .* change ever|nothing we change.*, it (?:doesn'?t|won't) (?:change)|whatever we change.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we change .* change|never we change .* at all .* change|never .* change at all|never we change.*, it (?:doesn'?t|won't) (?:change)|no matter what we change .* change|no matter what we change.*, it (?:doesn'?t|won't) (?:change)|whatever we change .* change|whatever we change.*, it (?:doesn'?t|won't) (?:change)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We change and it didn't change, even after multiple attempts."
inefficacy-generalization-we-change-matter,"nothing we change .* matter|nothing we change .* ever .* matter|nothing .* matter ever|nothing we change.*, it (?:doesn'?t|won't) (?:matter)|whatever we change.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we change .* matter|never we change .* at all .* matter|never .* matter at all|never we change.*, it (?:doesn'?t|won't) (?:matter)|no matter what we change .* matter|no matter what we change.*, it (?:doesn'?t|won't) (?:matter)|whatever we change .* matter|whatever we change.*, it (?:doesn'?t|won't) (?:matter)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We change and it didn't matter, even after multiple attempts."
inefficacy-generalization-we-change-improve,"nothing we change .* improve|nothing we change .* ever .* improve|nothing .* improve ever|nothing we change.*, it (?:doesn'?t|won't) (?:improve)|whatever we change.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we change .* improve|never we change .* at all .* improve|never .* improve at all|never we change.*, it (?:doesn'?t|won't) (?:improve)|no matter what we change .* improve|no matter what we change.*, it (?:doesn'?t|won't) (?:improve)|whatever we change .* improve|whatever we change.*, it (?:doesn'?t|won't) (?:improve)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We change and it didn't improve, even after multiple attempts."
inefficacy-generalization-we-change-get better,"nothing we change .* get better|nothing we change .* ever .* get better|nothing .* get better ever|nothing we change.*, it (?:doesn'?t|won't) (?:get|better)|whatever we change.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we change .* get better|never we change .* at all .* get better|never .* get better at all|never we change.*, it (?:doesn'?t|won't) (?:get|better)|no matter what we change .* get better|no matter what we change.*, it (?:doesn'?t|won't) (?:get|better)|whatever we change .* get better|whatever we change.*, it (?:doesn'?t|won't) (?:get|better)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We change and it didn't get better, even after multiple attempts."
inefficacy-generalization-we-changed-work,"nothing we changed .* work|nothing we changed .* ever .* work|nothing .* work ever|nothing we changed.*, it (?:doesn'?t|won't) (?:work)|whatever we changed.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we changed .* work|never we changed .* at all .* work|never .* work at all|never we changed.*, it (?:doesn'?t|won't) (?:work)|no matter what we changed .* work|no matter what we changed.*, it (?:doesn'?t|won't) (?:work)|whatever we changed .* work|whatever we changed.*, it (?:doesn'?t|won't) (?:work)",helpless|powerless|thwarted|frustrated,accomplishment|competence|contribution|growth,"We changed and it didn't work, even after multiple attempts."
inefficacy-generalization-we-changed-help,"nothing we changed .* help|nothing we changed .* ever .* help|nothing .* help ever|nothing we changed.*, it (?:doesn'?t|won't) (?:help)|whatever we changed.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we changed .* help|never we changed .* at all .* help|never .* help at all|never we changed.*, it (?:doesn'?t|won't) (?:help)|no matter what we changed .* help|no matter what we changed.*, it (?:doesn'?t|won't) (?:help)|whatever we changed .* help|whatever we changed.*, it (?:doesn'?t|won't) (?:help)",helpless|powerless|thwarted|frustrated,support|clarity|learning|to-be-heard,"We changed and it didn't help, even after multiple attempts."
